Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2005,3,13,7,136,115,736,730,"B6",180,"N607JB",240,255,347,6,21,"PHX","JFK",2153,4,9,0,,0,0,0,0,0,0
2005,3,20,7,1223,1215,1340,1335,"B6",245,"N561JB",77,80,59,5,8,"OAK","LGB",353,4,14,0,,0,0,0,0,0,0
2005,3,23,3,1551,1555,2354,2359,"B6",210,"N568JB",303,304,463,-5,-4,"LGB","JFK",2465,9,11,0,,0,0,0,0,0,0
2005,3,26,6,1550,1555,2340,2345,"B6",194,"N554JB",290,290,448,-5,-5,"LAS","JFK",2248,7,15,0,,0,0,0,0,0,0
2005,3,26,6,1010,1015,1125,1135,"B6",244,"N519JB",75,80,57,-10,-5,"LGB","OAK",353,5,13,0,,0,0,0,0,0,0
2005,3,29,2,1600,1600,1905,1915,"B6",215,"N605JB",365,375,156,-10,0,"JFK","LGB",2465,4,25,0,,0,0,0,0,0,0
2005,3,30,3,30,35,834,835,"B6",172,"N533JB",304,300,466,-1,-5,"SMF","JFK",2521,10,8,0,,0,0,0,0,0,0
2005,3,13,7,1601,1606,1947,2009,"CO",558,"N16649",166,183,141,-22,-5,"IAH","DCA",1208,5,20,0,,0,0,0,0,0,0
2005,3,15,2,810,820,1055,1039,"CO",884,"N30401",225,199,199,16,-10,"BWI","IAH",1235,10,16,0,,0,0,0,16,0,0
2005,3,1,2,747,750,1048,1100,"CO",586,"N18112",121,130,95,-12,-3,"IAH","MCO",853,6,20,0,,0,0,0,0,0,0
2005,3,6,7,1324,1325,1646,1658,"CO",1850,"N60312",142,153,121,-12,-1,"IAH","RDU",1043,4,17,0,,0,0,0,0,0,0
2005,3,3,4,1547,1535,1741,1706,"CO",1450,"N16339",114,91,64,35,12,"CLE","LGA",418,4,46,0,,0,0,0,35,0,0
2005,3,12,6,948,950,1154,1159,"CO",1245,"N17328",186,189,156,-5,-2,"CLE","IAH",1091,3,27,0,,0,0,0,0,0,0
2005,3,25,5,1655,1655,16,30,"CO",1069,"N14118",261,275,238,-14,0,"LAS","EWR",2227,5,18,0,,0,0,0,0,0,0
2005,3,25,5,1159,1200,1602,1440,"CO",1819,"N14230",243,160,148,82,-1,"TPA","EWR",998,12,83,0,,0,0,0,82,0,0
2005,3,28,1,1215,1213,1814,1815,"CO",1123,"N12216",239,242,223,-1,2,"PDX","IAH",1825,4,12,0,,0,0,0,0,0,0
2005,3,20,7,1654,1700,1921,1923,"CO",1721,"N61304",147,143,125,-2,-6,"CLE","MCO",895,6,16,0,,0,0,0,0,0,0
2005,3,5,6,1316,1320,1615,1623,"CO",1620,"N33637",119,123,97,-8,-4,"IAH","ATL",689,7,15,0,,0,0,0,0,0,0
2005,3,29,2,2050,2055,2258,2301,"CO",1529,"N35271",248,246,230,-3,-5,"IAH","SFO",1635,6,12,0,,0,0,0,0,0,0
2005,3,28,1,914,910,1041,1037,"CO",340,"N48127",147,147,120,4,4,"IAH","DEN",861,10,17,0,,0,0,0,0,0,0
2005,3,10,4,2057,2100,2229,2222,"CO",778,"N33266",212,202,187,7,-3,"IAH","SAN",1303,9,16,0,,0,0,0,0,0,0
2005,3,16,3,953,1000,1339,1303,"CO",1942,"N33284",286,243,251,36,-7,"SJU","EWR",1608,5,30,0,,0,0,0,36,0,0
2005,3,1,2,707,710,1208,1217,"CO",162,"N76288",181,187,153,-9,-3,"ONT","IAH",1334,7,21,0,,0,0,0,0,0,0
2005,3,24,4,2022,1950,2145,2112,"CO",1105,"N46625",143,142,108,33,32,"EWR","MDW",711,3,32,0,,0,0,0,2,0,31
2005,3,27,7,1027,1030,1149,1136,"CO",123,"N17356",82,66,45,13,-3,"IAH","MSY",305,6,31,0,,0,0,0,0,0,0
2005,3,31,4,1030,1040,1328,1336,"CO",1432,"N13624",178,176,146,-8,-10,"MSP","IAH",1034,18,14,0,,0,0,0,0,0,0
2005,3,30,3,558,600,836,832,"CO",1577,"N26215",218,212,198,4,-2,"PHL","IAH",1324,8,12,0,,0,0,0,0,0,0
2005,3,1,2,2232,2130,2327,2232,"DH",1227,"N626BR",55,62,35,55,62,"IAD","PIT",183,4,16,0,,0,55,0,0,0,0
2005,3,3,4,1241,1245,1402,1425,"DH",1615,"N670BR",81,100,67,-23,-4,"CHS","IAD",441,3,11,0,,0,0,0,0,0,0
2005,3,6,7,2038,2045,2206,2224,"DH",1140,"N658BR",88,99,69,-18,-7,"BOS","IAD",413,7,12,0,,0,0,0,0,0,0
2005,3,10,4,740,745,956,955,"DH",6,"N807BR",136,130,102,1,-5,"MCO","IAD",758,9,25,0,,0,0,0,0,0,0
2005,3,13,7,1844,1840,1940,1947,"DH",1433,"N631BR",116,127,97,-7,4,"IAD","HSV",595,4,14,0,,0,0,0,0,0,0
2005,3,16,3,1534,1520,1736,1720,"DH",1204,"N651BR",122,120,94,16,14,"IAD","ATL",533,4,23,0,,0,0,0,16,0,0
2005,3,20,7,1033,1035,1153,1206,"DH",1501,"N630BR",80,91,66,-13,-2,"IAD","TYS",419,3,10,0,,0,0,0,0,0,0
2005,3,21,1,1326,1330,1438,1442,"DH",1084,"N649BR",72,72,42,-4,-4,"IAD","JFK",228,8,22,0,,0,0,0,0,0,0
2005,3,22,2,1239,1245,1407,1427,"DH",1257,"N679BR",88,102,74,-20,-6,"SAV","IAD",515,4,10,0,,0,0,0,0,0,0
2005,3,23,3,1857,1900,1957,2011,"DH",1065,"N665BR",60,71,41,-14,-3,"RDU","IAD",224,7,12,0,,0,0,0,0,0,0
2005,3,28,1,1418,1205,1809,1415,"DH",11,"N804BR",231,130,160,234,133,"TPA","IAD",810,25,46,0,,0,11,0,100,0,123
2005,3,28,1,,2100,,2211,"DH",1033,"N637BR",,71,,,,"IAD","EWR",213,0,0,1,"C",0,0,0,0,0,0
2005,3,29,2,1815,1820,1940,2010,"DH",1508,"N688BR",85,110,68,-30,-5,"TYS","IAD",419,8,9,0,,0,0,0,0,0,0
2005,3,1,2,1514,1515,1822,1817,"DL",1752,"N914DN",128,122,108,5,-1,"MSY","CVG",700,9,11,0,,0,0,0,0,0,0
2005,3,1,2,1404,1345,1635,1636,"DL",2030,"N6707A",151,171,125,-1,19,"FLL","JFK",1069,6,20,0,,0,0,0,0,0,0
2005,3,2,3,1407,1407,1536,1534,"DL",1661,"N631DL",89,87,72,2,0,"ATL","CVG",373,5,12,0,,0,0,0,0,0,0
2005,3,3,4,1719,1705,2019,1959,"DL",2074,"N699DL",180,174,138,20,14,"FLL","LGA",1076,6,36,0,,0,0,0,6,0,14
2005,3,4,5,1511,1510,1607,1603,"DL",1035,"N902DA",116,113,89,4,1,"SLC","SNA",588,6,21,0,,0,0,0,0,0,0
2005,3,4,5,1850,1855,1944,1957,"DL",1234,"N952WP",114,122,92,-13,-5,"SLC","PDX",630,3,19,0,,0,0,0,0,0,0
2005,3,5,6,849,850,1015,1031,"DL",1054,"N915DL",86,101,66,-16,-1,"ATL","ORF",516,5,15,0,,0,0,0,0,0,0
2005,3,6,7,1217,1220,1445,1449,"DL",447,"N633DL",328,329,306,-4,-3,"JFK","LAS",2248,6,16,0,,0,0,0,0,0,0
2005,3,6,7,,853,,909,"DL",955,"N964DL",,76,,,,"ATL","BNA",214,0,0,1,"A",0,0,0,0,0,0
2005,3,7,1,852,856,951,1011,"DL",290,"N176DZ",59,75,42,-20,-4,"ATL","JAX",270,4,13,0,,0,0,0,0,0,0
2005,3,7,1,649,645,1027,1014,"DL",468,"N3764D",338,329,290,13,4,"BOS","SLC",2105,39,9,0,,0,0,0,0,0,0
2005,3,8,2,611,605,705,705,"DL",1574,"N315DL",54,60,35,0,6,"GSP","ATL",153,5,14,0,,0,0,0,0,0,0
2005,3,9,3,659,700,1419,1408,"DL",1522,"N631DL",260,248,238,11,-1,"PDX","CVG",1975,6,16,0,,0,0,0,0,0,0
2005,3,9,3,1708,1712,1811,1827,"DL",1674,"N925DL",63,75,46,-16,-4,"ATL","LEX",303,4,13,0,,0,0,0,0,0,0
2005,3,10,4,1935,1930,2158,2137,"DL",688,"N902DE",143,127,108,21,5,"ATL","LGA",761,13,22,0,,0,0,0,21,0,0
2005,3,10,4,2352,2351,725,710,"DL",1804,"N607DL",273,259,252,15,1,"SFO","ATL",2139,7,14,0,,0,0,0,15,0,0
2005,3,12,6,1644,1652,1930,1940,"DL",1779,"N901DA",106,108,88,-10,-8,"SNA","SLC",588,4,14,0,,0,0,0,0,0,0
2005,3,12,6,1546,1544,1652,1652,"DL",1851,"N243WA",66,68,42,0,2,"CAE","ATL",191,9,15,0,,0,0,0,0,0,0
2005,3,12,6,2124,2133,2223,2240,"DL",1858,"N3730B",59,67,41,-17,-9,"SAV","ATL",215,7,11,0,,0,0,0,0,0,0
2005,3,13,7,1207,1205,1305,1325,"DL",1194,"N951DL",118,140,99,-20,2,"ATL","IAH",689,6,13,0,,0,0,0,0,0,0
2005,3,13,7,2030,2025,2118,2120,"DL",1859,"N947WP",108,115,89,-2,5,"SLC","SFO",599,6,13,0,,0,0,0,0,0,0
2005,3,14,1,857,900,1024,1039,"DL",636,"N910DE",87,99,72,-15,-3,"CMH","ATL",446,5,10,0,,0,0,0,0,0,0
2005,3,14,1,540,540,830,839,"DL",683,"N397DA",110,119,90,-9,0,"HOU","ATL",696,10,10,0,,0,0,0,0,0,0
2005,3,14,1,2239,2241,18,24,"DL",1159,"N931DL",99,103,80,-6,-2,"ATL","MIA",595,5,14,0,,0,0,0,0,0,0
2005,3,15,2,1348,1352,1529,1527,"DL",539,"N323DL",101,95,72,2,-4,"IND","ATL",432,10,19,0,,0,0,0,0,0,0
2005,3,16,3,2235,2103,32,2232,"DL",1767,"N912DL",117,89,74,120,92,"DAB","ATL",366,10,33,0,,0,0,0,120,0,0
2005,3,17,4,911,910,1249,1205,"DL",1432,"N177DZ",218,175,162,44,1,"BOS","ATL",946,12,44,0,,0,0,0,44,0,0
2005,3,18,5,1939,1937,2025,2045,"DL",238,"N312DL",106,128,91,-20,2,"ATL","ORD",606,1,14,0,,0,0,0,0,0,0
2005,4,10,7,,1405,,1622,"UA",579,"000000",,257,,,,"LGA","DEN",1619,0,0,1,"B",0,0,0,0,0,0
2005,4,7,4,1256,1300,1526,1520,"UA",611,"N421UA",270,260,238,6,-4,"ORD","LAX",1745,5,27,0,,0,0,0,0,0,0
2005,4,17,7,702,704,937,945,"UA",642,"N349UA",155,161,141,-8,-2,"SAT","ORD",1041,4,10,0,,0,0,0,0,0,0
2005,4,5,2,725,735,946,925,"UA",657,"N821UA",261,230,214,21,-10,"AUS","SFO",1504,12,35,0,,0,0,0,21,0,0
2005,4,18,1,1600,1600,1729,1728,"UA",665,"N493UA",89,88,62,1,0,"ORD","MSP",334,6,21,0,,0,0,0,0,0,0
2005,4,5,2,704,700,822,815,"UA",674,"N367UA",78,75,48,7,4,"MSP","ORD",334,6,24,0,,0,0,0,0,0,0
2005,4,20,3,843,845,1124,1131,"UA",733,"N343UA",161,166,144,-7,-2,"IAD","MIA",921,3,14,0,,0,0,0,0,0,0
2005,4,28,4,1936,1940,2208,2237,"UA",753,"N378UA",152,177,136,-29,-4,"ORD","IAH",925,3,13,0,,0,0,0,0,0,0
2005,4,19,2,846,852,1006,1015,"UA",885,"N366UA",80,83,60,-9,-6,"LAX","SFO",337,4,16,0,,0,0,0,0,0,0
2005,4,2,6,1304,1120,2242,1929,"UA",904,"N555UA",398,309,348,193,104,"LAX","JFK",2475,5,45,0,,0,0,0,193,0,0
2005,4,17,7,1342,1345,1706,1710,"UA",908,"N571UA",144,145,111,-4,-3,"DEN","ORD",888,21,12,0,,0,0,0,0,0,0
2005,4,24,7,725,733,816,845,"UA",1187,"N338UA",111,132,93,-29,-8,"CLT","ORD",599,7,11,0,,0,0,0,0,0,0
2005,4,13,3,742,745,908,919,"UA",1198,"N399UA",86,94,69,-11,-3,"SAN","SFO",447,7,10,0,,0,0,0,0,0,0
2005,4,2,6,747,735,1205,1159,"UA",1201,"N372UA",198,204,181,6,12,"TUS","ORD",1437,7,10,0,,0,0,0,0,0,0
2005,4,25,1,1902,1905,2048,2103,"UA",1248,"N315UA",46,58,27,-15,-3,"ORD","GRR",137,2,17,0,,0,0,0,0,0,0
2005,4,11,1,1344,1330,1510,1503,"UA",1250,"N936UA",86,93,69,7,14,"SAN","SFO",447,7,10,0,,0,0,0,0,0,0
2005,4,29,5,1545,1545,1558,1615,"UA",1263,"N432UA",73,90,50,-17,0,"CMH","ORD",296,10,13,0,,0,0,0,0,0,0
2005,4,23,6,2044,2045,28,2354,"UA",1264,"N818UA",164,129,118,34,-1,"ORD","BDL",783,6,40,0,,0,0,0,34,0,0
2005,4,24,7,807,812,917,919,"UA",1281,"N470UA",70,67,45,-2,-5,"RNO","SFO",192,2,23,0,,0,0,0,0,0,0
2005,4,3,7,732,730,824,845,"UA",1297,"N346UA",112,135,100,-21,2,"RIC","ORD",642,3,9,0,,0,0,0,0,0,0
2005,4,15,5,909,845,1130,1104,"UA",1479,"N444UA",201,199,167,26,24,"FLL","ORD",1182,9,25,0,,0,24,0,2,0,0
2005,4,16,6,1856,1745,9,2301,"UA",1482,"N444UA",193,196,177,68,71,"PHX","ORD",1440,6,10,0,,0,7,0,0,0,61
2005,4,21,4,1025,1035,1222,1252,"UA",1559,"N477UA",117,137,102,-30,-10,"IAD","MCO",758,3,12,0,,0,0,0,0,0,0
2005,4,6,3,1828,1800,2213,2139,"UA",1568,"N476UA",165,159,140,34,28,"ORD","TPA",1012,5,20,0,,0,0,0,9,0,25
2005,4,9,6,1412,1350,1656,1632,"US",2,"N782AU",164,162,145,24,22,"FLL","PHL",992,6,13,0,,0,16,0,2,0,6
2005,4,1,5,1236,1245,1359,1407,"US",56,"N352US",83,82,48,-8,-9,"PHL","MHT",290,4,31,0,,0,0,0,0,0,0
2005,4,22,5,2017,2005,2230,2208,"US",102,"N780AU",133,123,109,22,12,"MIA","CLT",650,7,17,0,,0,7,0,10,0,5
2005,4,14,4,2205,2200,600,555,"US",112,"N752UW",295,295,277,5,5,"SEA","PHL",2378,9,9,0,,0,0,0,0,0,0
2005,4,29,5,2314,2255,13,2355,"US",142,"N421US",59,60,35,18,19,"PHL","ORF",211,6,18,0,,0,18,0,0,0,0
2005,4,21,4,1555,1555,1647,1700,"US",157,"N529AU",112,125,90,-13,0,"CLT","STL",575,4,18,0,,0,0,0,0,0,0
2005,4,27,3,2126,2115,2307,2301,"US",172,"N180UW",101,106,73,6,11,"CLT","LGA",544,9,19,0,,0,0,0,0,0,0
2005,4,28,4,1956,1950,2236,2200,"US",245,"N112UW",160,130,131,36,6,"DCA","TPA",814,3,26,0,,0,6,0,30,0,0
2005,4,21,4,1458,1500,1606,1626,"US",246,"N417US",68,86,54,-20,-2,"PHL","RDU",336,4,10,0,,0,0,0,0,0,0
2005,4,28,4,601,610,801,818,"US",264,"N405US",120,128,104,-17,-9,"JAX","PHL",742,8,8,0,,0,0,0,0,0,0
2005,4,6,3,1557,1555,1809,1806,"US",360,"N585US",72,71,54,3,2,"BNA","CLT",329,6,12,0,,0,0,0,0,0,0
2005,4,25,1,632,625,845,832,"US",377,"N350US",133,127,107,13,7,"PHL","ATL",665,3,23,0,,0,0,0,0,0,0
2005,4,9,6,1153,1150,1416,1430,"US",437,"N530AU",143,160,123,-14,3,"PHL","PBI",951,3,17,0,,0,0,0,0,0,0
2005,4,7,4,2113,2110,2224,2227,"US",452,"N119UW",71,77,55,-3,3,"CLT","DCA",331,5,11,0,,0,0,0,0,0,0
2005,4,26,2,629,630,816,828,"US",468,"N447US",107,118,96,-12,-1,"FLL","CLT",631,4,7,0,,0,0,0,0,0,0
2005,4,8,5,2049,2000,2330,2300,"US",508,"N778AU",101,120,88,30,49,"ORD","PHL",678,5,8,0,,0,0,0,0,0,30
2005,4,4,1,2131,2130,2322,2325,"US",540,"N422US",111,115,93,-3,1,"CLT","SYR",603,3,15,0,,0,0,0,0,0,0
2005,4,12,2,1608,1600,1737,1736,"US",576,"N631AU",89,96,73,1,8,"CLT","TPA",508,4,12,0,,0,0,0,0,0,0
2005,4,27,3,1156,1205,1307,1315,"US",671,"N529AU",71,70,51,-8,-9,"ALB","PHL",212,4,16,0,,0,0,0,0,0,0
2005,4,27,3,1701,1655,1823,1812,"US",704,"N426US",82,77,72,11,6,"DCA","CLT",331,3,7,0,,0,0,0,0,0,0
2005,4,3,7,1325,1315,1658,1702,"US",792,"N722UW",213,227,200,-4,10,"PHL","SJU",1576,4,9,0,,0,0,0,0,0,0
2005,4,14,4,1254,1255,1459,1502,"US",820,"N101UW",125,127,105,-3,-1,"CLT","MHT",737,5,15,0,,0,0,0,0,0,0
2005,4,15,5,1247,1240,1537,1526,"US",886,"N424US",110,106,96,11,7,"IND","PHL",587,5,9,0,,0,0,0,0,0,0
2005,4,5,2,744,750,1023,1018,"US",1021,"N432US",99,88,83,5,-6,"IND","CLT",428,4,12,0,,0,0,0,0,0,0
2005,4,19,2,716,725,955,1006,"US",1046,"N355US",99,101,80,-11,-9,"STL","CLT",575,12,7,0,,0,0,0,0,0,0
2005,4,20,3,708,715,806,821,"US",1141,"N763UW",58,66,44,-15,-7,"RIC","CLT",256,6,8,0,,0,0,0,0,0,0
2005,4,15,5,1928,1930,2023,2026,"US",1156,"N335US",55,56,41,-3,-2,"ILM","CLT",185,4,10,0,,0,0,0,0,0,0
2005,4,8,5,1417,1405,1527,1525,"US",1426,"N710UW",70,80,52,2,12,"PHL","MHT",290,5,13,0,,0,0,0,0,0,0
2005,4,17,7,655,700,805,820,"US",1451,"N438US",70,80,56,-15,-5,"BWI","CLT",361,5,9,0,,0,0,0,0,0,0
2005,4,30,6,1208,1145,1320,1251,"US",1461,"N576US",72,66,55,29,23,"BUF","DCA",296,5,12,0,,0,0,0,6,0,23
2005,4,23,6,1928,1930,2049,2058,"US",1468,"N522AU",81,88,58,-9,-2,"CLT","PIT",366,9,14,0,,0,0,0,0,0,0
2005,4,19,2,1619,1600,1719,1701,"US",1605,"N808MD",60,61,45,18,19,"PIT","BWI",210,4,11,0,,0,5,3,0,0,10
2005,4,5,2,1212,1215,1319,1329,"US",1684,"N823MD",67,74,58,-10,-3,"DCA","PVD",357,2,7,0,,0,0,0,0,0,0
2005,4,20,3,1025,1005,1132,1117,"US",1780,"N817MD",67,72,51,15,20,"DCA","ROC",296,6,10,0,,0,7,0,0,0,8
2005,4,27,3,1827,1835,2001,2003,"US",1782,"N812MD",94,88,52,-2,-8,"PHL","BUF",279,2,40,0,,0,0,0,0,0,0
2005,4,22,5,1117,1115,1535,1500,"US",1814,"N815MD",198,165,168,35,2,"DFW","DCA",1192,14,16,0,,0,0,0,35,0,0
2005,4,25,1,1745,1745,1902,1907,"US",2044,"N707UW",77,82,61,-5,0,"DCA","BOS",399,4,12,0,,0,0,0,0,0,0
2005,4,6,3,1354,1400,1455,1506,"US",2177,"N751UW",61,66,46,-11,-6,"LGA","DCA",214,4,11,0,,0,0,0,0,0,0
2005,4,1,5,1459,1500,1605,1610,"US",2179,"N753UW",66,70,45,-5,-1,"LGA","DCA",214,5,16,0,,0,0,0,0,0,0
2005,4,1,5,1000,955,1305,1305,"WN",1860,"N626SW",125,130,110,0,5,"JAN","BWI",888,3,12,0,,0,0,0,0,0,0
2005,4,1,5,1535,1535,1742,1745,"WN",2394,"N678",67,70,51,-3,0,"MDW","CLE",307,3,13,0,,0,0,0,0,0,0
2005,4,2,6,1850,1835,1943,1930,"WN",1939,"N648SW",53,55,45,13,15,"DAL","LIT",296,3,5,0,,0,0,0,0,0,0
2005,4,2,6,1740,1740,1850,1855,"WN",1770,"N633SW",70,75,58,-5,0,"LAX","RNO",390,5,7,0,,0,0,0,0,0,0
2005,4,2,6,700,700,913,930,"WN",502,"N473",253,270,240,-17,0,"MDW","SEA",1733,3,10,0,,0,0,0,0,0,0
2005,4,2,6,1145,1145,1225,1235,"WN",27,"N318",40,50,30,-10,0,"OKC","DAL",181,5,5,0,,0,0,0,0,0,0
2005,4,3,7,1810,1740,1928,1845,"WN",2023,"N335",78,65,65,43,30,"LAX","SJC",308,3,10,0,,0,13,0,13,0,17
2005,4,3,7,745,740,1230,1250,"WN",1385,"N487",165,190,154,-20,5,"PHX","BNA",1448,4,7,0,,0,0,0,0,0,0
2005,4,3,7,1829,1805,2335,2330,"WN",1842,"N692SW",186,205,169,5,24,"PHX","BNA",1448,2,15,0,,0,0,0,0,0,0
2005,4,4,1,,1015,,1040,"WN",1001,"0",,85,,,,"CLE","BNA",448,0,0,1,"A",0,0,0,0,0,0
2005,4,4,1,1325,1325,1420,1430,"WN",24,"N521",55,65,48,-10,0,"DAL","LBB",293,2,5,0,,0,0,0,0,0,0
2005,4,4,1,600,600,652,700,"WN",858,"N601WN",52,60,45,-8,0,"HOU","MSY",303,2,5,0,,0,0,0,0,0,0
2005,4,4,1,1040,1040,1145,1150,"WN",2563,"N613SW",65,70,52,-5,0,"JAX","FLL",318,5,8,0,,0,0,0,0,0,0
2005,4,5,2,1235,1235,1320,1325,"WN",1213,"N444",45,50,34,-5,0,"ORF","BWI",159,3,8,0,,0,0,0,0,0,0
2005,4,5,2,1850,1850,1945,1955,"WN",1813,"N772",55,65,45,-10,0,"PHX","LAS",256,5,5,0,,0,0,0,0,0,0
2005,4,5,2,1655,1655,1754,1755,"WN",2014,"N690SW",59,60,47,-1,0,"PHX","LAS",256,4,8,0,,0,0,0,0,0,0
2005,4,6,3,1455,1455,1620,1650,"WN",216,"N404",205,235,191,-30,0,"IND","PHX",1489,4,10,0,,0,0,0,0,0,0
2005,4,6,3,1930,1930,2149,2155,"WN",622,"N328SW",79,85,66,-6,0,"OAK","BOI",511,3,10,0,,0,0,0,0,0,0
2005,4,7,4,1702,1630,1825,1815,"WN",1464,"N723",263,285,250,10,32,"BUF","PHX",1912,5,8,0,,0,0,0,0,0,0
2005,4,7,4,1100,1100,1204,1215,"WN",2137,"N609SW",64,75,55,-11,0,"BWI","MHT",377,4,5,0,,0,0,0,0,0,0
2005,4,7,4,745,730,849,830,"WN",1022,"N200",64,60,49,19,15,"LAS","LAX",236,6,9,0,,0,15,0,4,0,0
2005,4,7,4,1120,1045,1227,1155,"WN",2750,"N443",67,70,45,32,35,"LAS","PHX",256,7,15,0,,0,32,0,0,0,0
2005,4,7,4,925,925,1043,1050,"WN",1595,"N693SW",78,85,60,-7,0,"PHL","RDU",336,3,15,0,,0,0,0,0,0,0
2005,4,8,5,1035,1035,1043,1045,"WN",500,"N472",68,70,52,-2,0,"CLE","MDW",307,3,13,0,,0,0,0,0,0,0
2005,4,8,5,1700,1650,1749,1750,"WN",173,"N360",49,60,41,-1,10,"DAL","SAT",248,3,5,0,,0,0,0,0,0,0
2005,4,8,5,1330,1330,1438,1425,"WN",30,"N507",68,55,44,13,0,"HOU","DAL",239,6,18,0,,0,0,0,0,0,0
2005,4,8,5,1550,1550,2255,2305,"WN",2773,"N783",245,255,230,-10,0,"PHX","BWI",1999,5,10,0,,0,0,0,0,0,0
2005,4,8,5,1620,1610,1735,1725,"WN",646,"N304SW",75,75,62,10,10,"PVD","BWI",328,3,10,0,,0,0,0,0,0,0
2005,4,9,6,815,815,947,955,"WN",2777,"N619SW",212,220,198,-8,0,"MCI","LAX",1363,4,10,0,,0,0,0,0,0,0
2005,4,9,6,1400,1400,1635,1645,"WN",1866,"N761",155,165,139,-10,0,"MCO","PVD",1073,4,12,0,,0,0,0,0,0,0
2005,4,10,7,1553,1520,1703,1630,"WN",464,"N618WN",70,70,53,33,33,"RNO","LAS",345,7,10,0,,0,0,0,0,0,33
2005,4,10,7,1815,1815,2102,2100,"WN",617,"N426",167,165,141,2,0,"TPA","BUF",1054,4,22,0,,0,0,0,0,0,0
2005,4,11,1,935,935,1024,1025,"WN",159,"N524",49,50,43,-1,0,"OKC","DAL",181,1,5,0,,0,0,0,0,0,0
2005,4,12,2,1305,1305,1401,1405,"WN",983,"N527",56,60,47,-4,0,"MAF","DAL",319,1,8,0,,0,0,0,0,0,0
2005,4,12,2,910,910,1414,1440,"WN",2462,"N435",184,210,154,-26,0,"PHX","BNA",1448,4,26,0,,0,0,0,0,0,0
2005,4,12,2,1720,1720,1919,1920,"WN",2476,"N451",119,120,103,-1,0,"SEA","OAK",671,5,11,0,,0,0,0,0,0,0
2005,4,12,2,1735,1735,1853,1855,"WN",1113,"N357",78,80,66,-2,0,"SJC","LAS",386,5,7,0,,0,0,0,0,0,0
2005,4,13,3,1300,1300,1402,1405,"WN",1407,"N521",62,65,53,-3,0,"DAL","AMA",324,4,5,0,,0,0,0,0,0,0
2005,4,13,3,2000,1935,2045,2020,"WN",2146,"N728SW",45,45,33,25,25,"OAK","RNO",180,5,7,0,,0,25,0,0,0,0
2005,4,13,3,1745,1745,1941,1950,"WN",792,"N505",56,65,49,-9,0,"PHX","ELP",347,2,5,0,,0,0,0,0,0,0
2005,4,13,3,1450,1450,1715,1730,"WN",2177,"N793",145,160,125,-15,0,"TPA","PHL",920,10,10,0,,0,0,0,0,0,0
2005,4,15,5,845,845,847,900,"WN",2262,"N780",62,75,50,-13,0,"CLE","MDW",307,2,10,0,,0,0,0,0,0,0
2005,4,15,5,1805,1805,2047,2050,"WN",727,"N776",282,285,246,-3,0,"MDW","OAK",1844,4,32,0,,0,0,0,0,0,0
2005,4,15,5,1620,1620,1930,1930,"WN",1027,"N733SW",130,130,118,0,0,"MDW","PVD",842,5,7,0,,0,0,0,0,0,0
2005,4,16,6,1130,1130,1214,1230,"WN",1657,"N387SW",104,120,92,-16,0,"BWI","BHM",682,2,10,0,,0,0,0,0,0,0
2005,4,16,6,815,815,918,925,"WN",1059,"N649SW",123,130,111,-7,0,"HOU","ABQ",759,3,9,0,,0,0,0,0,0,0
2005,4,16,6,1335,1335,1450,1450,"WN",1049,"N603SW",75,75,65,0,0,"OMA","MDW",423,5,5,0,,0,0,0,0,0,0
2005,4,16,6,1605,1605,1817,1820,"WN",294,"N356",132,135,107,-3,0,"TPA","BWI",842,17,8,0,,0,0,0,0,0,0
2005,4,17,7,2115,2115,2155,2205,"WN",293,"N676SW",40,50,32,-10,0,"HOU","SAT",192,3,5,0,,0,0,0,0,0,0
2005,4,17,7,1030,1030,1250,1300,"WN",1593,"N720",80,90,70,-10,0,"IND","BWI",515,5,5,0,,0,0,0,0,0,0
2005,4,17,7,2218,2155,2310,2255,"WN",1232,"N737",52,60,40,15,23,"LAS","PHX",256,5,7,0,,0,6,0,0,0,9
2005,4,17,7,1020,1020,1150,1155,"WN",2956,"N475",150,155,138,-5,0,"MCO","MDW",989,2,10,0,,0,0,0,0,0,0
2005,4,18,1,1505,1505,1831,1835,"WN",987,"N404",146,150,132,-4,0,"MCI","TPA",1048,3,11,0,,0,0,0,0,0,0
2005,4,18,1,645,645,700,710,"WN",1791,"N519",135,145,121,-10,0,"OKC","PHX",833,4,10,0,,0,0,0,0,0,0
2005,4,19,2,1245,1245,1332,1335,"WN",1492,"N764",47,50,33,-3,0,"TPA","PBI",174,4,10,0,,0,0,0,0,0,0
2005,4,20,3,1558,1515,1728,1655,"WN",300,"N686SW",150,160,140,33,43,"MHT","BNA",938,3,7,0,,0,26,0,0,0,7
2005,4,20,3,1300,1255,1741,1800,"WN",1641,"N424",161,185,145,-19,5,"PHX","MSY",1301,6,10,0,,0,0,0,0,0,0
2005,4,20,3,1045,1045,1232,1230,"WN",1641,"N424",107,105,88,2,0,"SJC","PHX",621,9,10,0,,0,0,0,0,0,0
